LAMMPS data file via write_data, version 28 Mar 2023, timestep = 1103

84682 atoms
3 atom types

0 200 xlo xhi
0 200 ylo yhi
-6.261363669361492 166.99909101 zlo zhi

Masses

1 63.55
2 63.55
3 63.55

Atoms # atomic

46681 1 0.43862767209427833 0.9117738731475484 1.1132539940350485 0 0 0
46721 1 2.374686568830412 2.0238515870497302 2.3079258955712536 0 0 0
46718 1 4.07091483010765 0.5883472200268671 1.0853819679494199 0 0 0
46720 1 6.008047478299235 1.698891492372252 2.2805000364638843 0 0 0
46752 1 7.7100782827239716 0.2619720234795436 1.0638305059788826 0 0 0
46754 1 7.93277127124476 2.8268695088316402 1.0834753117319624 0 0 0
46755 1 9.648178719355531 1.371641614366045 2.25969979791587 0 0 0
46788 1 11.578305452627095 2.496703986142617 1.0664890711266575 0 0 0
46783 1 15.228082629527764 2.1667882163085013 1.0573046036713956 0 0 0
46787 1 13.293866074200176 1.043706956269744 2.2464401998747574 0 0 0
46786 1 16.941974790830507 0.7170231379076168 2.243087036432664 0 0 0
46820 1 18.880641964565992 1.8360215662691681 1.0562869230356124 0 0 0
46821 1 20.5919282972631 0.3913607476078143 2.2456638917185385 0 0 0
46822 1 20.814675158734996 2.946372308643586 2.26300718514277 0 0 0
46854 1 22.53657686278155 1.5120231478980128 1.0618391283144084 0 0 0
46857 1 24.465386622539935 2.617812133605482 2.2732294760197385 0 0 0
46100 1 24.86657378240626 0.4287629357517625 1.0665145763529635 0 0 0
46102 1 26.800375671534606 1.5315153251828975 2.2824042359031544 0 0 0
46136 1 28.744942264006784 2.6498816184503675 1.1024162965233368 0 0 0
46139 1 29.134132827559082 0.4451907520926823 2.2940917207481344 0 0 0
46135 1 31.083579708562333 1.5580699085259049 1.1188857270128445 0 0 0
46175 1 33.01083784464355 2.6596269665360115 2.342060186323005 0 0 0
60264 2 14.373200991669915 33.269170623702315 16.57893079328448 0 0 0
46722 1 0.6628591459524028 3.4812326181585784 1.135944131048269 0 0 0
46724 1 0.8866796865728974 6.0518311110767735 1.1634799735914774 0 0 0
46725 1 2.5981819130974495 4.590579860064942 2.3325708736975375 0 0 0
46717 1 4.293921953512387 3.155756066868002 1.1068785528934184 0 0 0
46758 1 4.5166490087841025 5.723213103485722 1.1330209113034841 0 0 0
46753 1 8.156156410102222 5.391018694706242 1.1072948859013394 0 0 0
46757 1 6.23129983016039 4.263087863955273 2.3033294592401417 0 0 0
46756 1 9.871841287645985 3.9331528002180107 2.2802956858449095 0 0 0
46790 1 11.801886337959177 5.058785132359676 1.087656991942274 0 0 0
46791 1 13.517045778612536 3.603398853930856 2.2650568719501085 0 0 0
46823 1 17.16527351126386 3.2745084057965483 2.258783690499375 0 0 0
46824 1 15.451098475480673 4.727754929004731 1.0764191814207709 0 0 0
46827 1 17.387789206762637 5.833124666799253 2.279441045250117 0 0 0
46819 1 19.102422585641108 4.397091190276476 1.0747396716592021 0 0 0
46859 1 21.037011228733085 5.502883547860132 2.281382956244494 0 0 0
46856 1 22.75584777885927 4.063883452914388 1.0815554232941378 0 0 0
46858 1 24.68801911698684 5.171005887966297 2.293124421309491 0 0 0
46890 1 26.412996264201244 3.73477179164131 1.093559866736402 0 0 0
46893 1 28.339181993172613 4.837059189243195 2.310264387105697 0 0 0
46926 1 30.28907754698657 5.949966247562596 1.1337997147533292 0 0 0
46138 1 30.675494526623197 3.748227996805728 2.3245010860998243 0 0 0
46172 1 32.62153573902405 4.862832484961591 1.1475945362999473 0 0 0
46723 1 1.1098734728598405 8.625143119048074 1.1955745277440741 0 0 0
46726 1 2.8211984676657753 7.157926692807363 2.361480108073622 0 0 0
46760 1 4.7403612483554225 8.29004579138073 1.1632945624223159 0 0 0
46761 1 6.455377543688867 6.826493440623513 2.3301865417822363 0 0 0
46794 1 8.380978248520343 7.954032485688593 1.1347432697244386 0 0 0
46789 1 12.026764268249257 7.620274464717436 1.1121114850712335 0 0 0
46793 1 10.09667085511282 6.4939446610273235 2.304640441898583 0 0 0
46797 1 10.32340566658836 9.053675533024002 2.33234145867521 0 0 0
46792 1 13.741252813223538 6.16284116031696 2.2871828826110767 0 0 0
46829 1 13.966199683054326 8.722401831650599 2.312707316850621 0 0 0
46826 1 15.674403978021742 7.288685958730189 1.0988690490942281 0 0 0
46828 1 17.610500557092912 8.392135697347976 2.3033830788186394 0 0 0
46860 1 19.324344953138926 6.9570981189216665 1.0960887659315521 0 0 0
46863 1 21.258430380332474 8.060396847788164 2.304183014000076 0 0 0
46855 1 22.977152540650913 6.623392637975282 1.1027417608414158 0 0 0
46896 1 23.19865068103439 9.181208717950387 1.1262390425237911 0 0 0
46891 1 26.854558856729685 8.84249117782996 1.1392232839555105 0 0 0
46892 1 26.632207138172202 6.28526628173531 1.116439068927773 0 0 0
46895 1 24.91049103227116 7.725748401333498 2.3137640332300053 0 0 0
46894 1 28.563359362648423 7.388681278696706 2.331926247503023 0 0 0
